Context,Code,Occupation
76,51-9111.00,Packaging and Filling Machine Operators and Tenders
76,53-7064.00,"Packers and Packagers, Hand"
76,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
76,49-3043.00,Rail Car Repairers
76,53-5011.00,Sailors and Marine Oilers
76,49-2098.00,Security and Fire Alarm Systems Installers
76,19-1013.00,Soil and Plant Scientists
76,17-2199.11,Solar Energy Systems Engineers
76,43-9022.00,Word Processors and Typists
75,25-1031.00,"Architecture Teachers, Postsecondary"
75,19-2021.00,Atmospheric and Space Scientists
75,19-2031.00,Chemists
75,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
75,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
75,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
75,13-1041.01,Environmental Compliance Inspectors
75,11-9179.01,Fitness and Wellness Coordinators
75,19-1032.00,Foresters
75,17-2141.01,Fuel Cell Engineers
75,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
75,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
75,29-2092.00,Hearing Aid Specialists
75,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
75,53-7051.00,Industrial Truck and Tractor Operators
75,11-3031.03,Investment Fund Managers
75,37-3011.00,Landscaping and Groundskeeping Workers
75,49-9043.00,"Maintenance Workers, Machinery"
75,13-1161.00,Market Research Analysts and Marketing Specialists
75,51-4061.00,"Model Makers, Metal and Plastic"
75,13-1199.06,Online Merchants
75,51-9141.00,Semiconductor Processing Technicians
75,53-4041.00,Subway and Streetcar Operators
75,19-3022.00,Survey Researchers
75,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
75,51-4111.00,Tool and Die Makers
75,27-2023.00,"Umpires, Referees, and Other Sports Officials"
75,35-3031.00,Waiters and Waitresses
75,51-8031.00,Water and Wastewater Treatment Plant and System Operators
75,15-1254.00,Web Developers
74,15-2011.00,Actuaries
74,45-2011.00,Agricultural Inspectors
74,19-4021.00,Biological Technicians
74,29-1011.00,Chiropractors
74,19-1031.00,Conservation Scientists
74,29-2011.01,Cytogenetic Technologists
74,29-1292.00,Dental Hygienists
74,17-3025.00,Environmental Engineering Technologists and Technicians
74,51-8092.00,Gas Plant Operators
74,29-1216.00,General Internal Medicine Physicians
74,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
74,51-9082.00,Medical Appliance Technicians
74,51-7031.00,"Model Makers, Wood"
74,17-3029.01,Non-Destructive Testing Specialists
74,19-5012.00,Occupational Health and Safety Technicians
74,51-9123.00,"Painting, Coating, and Decorating Workers"
74,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
74,51-5111.00,Prepress Technicians and Workers
74,19-2099.01,Remote Sensing Scientists and Technologists
74,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
74,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
73,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
73,43-9031.00,Desktop Publishers
73,47-2081.00,Drywall and Ceiling Tile Installers
73,29-9092.00,Genetic Counselors
73,25-1064.00,"Geography Teachers, Postsecondary"
73,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
73,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
73,19-2041.03,Industrial Ecologists
73,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
73,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
73,37-2012.00,Maids and Housekeeping Cleaners
73,49-9011.00,Mechanical Door Repairers
73,43-5041.00,"Meter Readers, Utilities"
73,27-2041.00,Music Directors and Composers
73,43-3051.00,Payroll and Timekeeping Clerks
73,15-2041.00,Statisticians
72,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
72,51-3011.00,Bakers
72,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
72,53-7061.00,Cleaners of Vehicles and Equipment
72,51-2021.00,"Coil Winders, Tapers, and Finishers"
72,35-2011.00,"Cooks, Fast Food"
72,29-1031.00,Dietitians and Nutritionists
72,53-7031.00,Dredge Operators
72,13-2099.01,Financial Quantitative Analysts
72,51-9198.00,Helpers--Production Workers
72,17-3013.00,Mechanical Drafters
72,21-1014.00,Mental Health Counselors
72,27-3023.00,"News Analysts, Reporters, and Journalists"
72,25-1066.00,"Psychology Teachers, Postsecondary"
72,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
72,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
71,19-3091.00,Anthropologists and Archeologists
71,51-7011.00,Cabinetmakers and Bench Carpenters
71,43-5011.00,Cargo and Freight Agents
71,41-9011.00,Demonstrators and Product Promoters
71,43-4061.00,"Eligibility Interviewers, Government Programs"
71,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
71,47-3013.00,Helpers--Electricians
71,23-1012.00,Judicial Law Clerks
71,53-7063.00,Machine Feeders and Offbearers
71,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
71,25-3021.00,Self-Enrichment Teachers
71,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
71,47-2022.00,Stonemasons
71,17-3031.00,Surveying and Mapping Technicians
70,45-2091.00,Agricultural Equipment Operators
70,15-2051.01,Business Intelligence Analysts
70,47-2041.00,Carpet Installers
70,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
70,45-2041.00,"Graders and Sorters, Agricultural Products"
70,13-2053.00,Insurance Underwriters
70,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
70,51-4041.00,Machinists
70,49-9095.00,Manufactured Building and Mobile Home Installers
70,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
70,43-9071.00,"Office Machine Operators, Except Computer"
70,53-6021.00,Parking Attendants
70,51-9151.00,Photographic Process Workers and Processing Machine Operators
70,47-5051.00,"Rock Splitters, Quarry"
70,47-2082.00,Tapers
70,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
70,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
70,25-3041.00,Tutors
70,53-7073.00,Wellhead Pumpers
69,51-9191.00,Adhesive Bonding Machine Operators and Tenders
69,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
69,13-2071.00,Credit Counselors
69,43-4051.00,Customer Service Representatives
69,47-4011.01,Energy Auditors
69,51-7021.00,Furniture Finishers
69,13-1032.00,"Insurance Appraisers, Auto Damage"
69,53-3033.00,Light Truck Drivers
69,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
69,49-3051.00,Motorboat Mechanics and Service Technicians
69,19-4012.01,Precision Agriculture Technicians
69,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
69,41-9041.00,Telemarketers
68,51-2022.00,Electrical and Electronic Equipment Assemblers
68,47-4021.00,Elevator and Escalator Installers and Repairers
68,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
68,51-9022.00,"Grinding and Polishing Workers, Hand"
68,51-6011.00,Laundry and Dry-Cleaning Workers
68,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
68,25-1022.00,"Mathematical Science Teachers, Postsecondary"
68,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
68,17-3029.08,Photonics Technicians
68,51-4052.00,"Pourers and Casters, Metal"
68,19-4099.01,Quality Control Analysts
68,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
67,25-1032.00,"Engineering Teachers, Postsecondary"
67,13-1041.03,Equal Opportunity Representatives and Officers
67,13-1074.00,Farm Labor Contractors
67,47-2043.00,Floor Sanders and Finishers
67,41-2012.00,Gambling Change Persons and Booth Cashiers
67,41-3021.00,Insurance Sales Agents
67,53-7062.04,Recycling and Reclamation Workers
67,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
67,43-2021.00,Telephone Operators
66,39-2011.00,Animal Trainers
66,49-3023.00,Automotive Service Technicians and Mechanics
66,35-3011.00,Bartenders
66,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
66,25-1122.00,"Communications Teachers, Postsecondary"
66,51-9161.00,Computer Numerically Controlled Tool Operators
66,51-9081.00,Dental Laboratory Technicians
66,25-1123.00,"English Language and Literature Teachers, Postsecondary"
66,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
66,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
66,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
66,29-2081.00,"Opticians, Dispensing"
66,25-1065.00,"Political Science Teachers, Postsecondary"
66,41-9022.00,Real Estate Sales Agents
66,49-3092.00,Recreational Vehicle Service Technicians
66,13-1161.01,Search Marketing Strategists
66,51-2041.00,Structural Metal Fabricators and Fitters
66,51-2061.00,Timing Device Assemblers and Adjusters
65,25-4011.00,Archivists
65,49-3022.00,Automotive Glass Installers and Repairers
65,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
65,19-3092.00,Geographers
65,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
65,49-9031.00,Home Appliance Repairers
65,15-2021.00,Mathematicians
65,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
65,47-2231.00,Solar Photovoltaic Installers
65,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
64,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
64,19-3033.00,Clinical and Counseling Psychologists
64,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
64,49-9094.00,Locksmiths and Safe Repairers
64,21-1013.00,Marriage and Family Therapists
64,13-2052.00,Personal Financial Advisors
63,43-3011.00,Bill and Account Collectors
63,25-1011.00,"Business Teachers, Postsecondary"
63,29-2011.02,Cytotechnologists
63,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
63,49-3041.00,Farm Equipment Mechanics and Service Technicians
63,45-4023.00,Log Graders and Scalers
63,39-9011.01,Nannies
63,25-1067.00,"Sociology Teachers, Postsecondary"
63,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
62,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
62,53-6011.00,Bridge and Lock Tenders
62,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
62,51-9031.00,"Cutters and Trimmers, Hand"
62,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
62,51-4192.00,"Layout Workers, Metal and Plastic"
62,39-5092.00,Manicurists and Pedicurists
62,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
62,39-3021.00,Motion Picture Projectionists
62,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
61,49-9062.00,Medical Equipment Repairers
61,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
61,51-6031.00,Sewing Machine Operators
61,19-3041.00,Sociologists
61,41-3041.00,Travel Agents
60,13-2041.00,Credit Analysts
60,45-4021.00,Fallers
60,51-4071.00,Foundry Mold and Coremakers
60,53-6061.00,Passenger Attendants
60,51-6042.00,Shoe Machine Operators and Tenders
60,53-6051.00,Transportation Inspectors
59,19-3011.00,Economists
59,51-9194.00,Etchers and Engravers
59,47-2142.00,Paperhangers
59,27-4021.00,Photographers
59,25-1054.00,"Physics Teachers, Postsecondary"
59,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
58,49-3011.00,Aircraft Mechanics and Service Technicians
58,33-9091.00,Crossing Guards and Flaggers
58,25-1063.00,"Economics Teachers, Postsecondary"
58,39-9031.00,Exercise Trainers and Group Fitness Instructors
58,41-9012.00,Models
58,33-9021.00,Private Detectives and Investigators
57,29-1291.00,Acupuncturists
57,49-3091.00,Bicycle Repairers
57,53-3031.00,Driver/Sales Workers
57,47-5023.00,"Earth Drillers, Except Oil and Gas"
57,51-9071.00,Jewelers and Precious Stone and Metal Workers
57,29-1299.01,Naturopathic Physicians
57,51-6041.00,Shoe and Leather Workers and Repairers
56,39-5011.00,Barbers
56,19-3011.01,Environmental Economists
56,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
56,51-9195.05,"Potters, Manufacturing"
55,13-2023.00,Appraisers and Assessors of Real Estate
55,53-3052.00,"Bus Drivers, Transit and Intercity"
55,49-9064.00,Watch and Clock Repairers
54,25-1112.00,"Law Teachers, Postsecondary"
54,37-2021.00,Pest Control Workers
54,53-7081.00,Refuse and Recyclable Material Collectors
53,49-3021.00,Automotive Body and Related Repairers
53,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
53,19-3094.00,Political Scientists
52,13-2082.00,Tax Preparers
52,51-6093.00,Upholsterers
51,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
51,25-1125.00,"History Teachers, Postsecondary"
50,51-9197.00,Tire Builders
49,35-9021.00,Dishwashers
49,45-3031.00,Fishing and Hunting Workers
49,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
48,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
47,43-5052.00,Postal Service Mail Carriers
44,45-2021.00,Animal Breeders
44,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
42,49-9061.00,Camera and Photographic Equipment Repairers
42,49-9063.00,Musical Instrument Repairers and Tuners
40,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
38,31-9011.00,Massage Therapists
34,49-2097.00,Audiovisual Equipment Installers and Repairers
32,27-1012.00,Craft Artists
29,35-2013.00,"Cooks, Private Household"
29,27-3043.05,"Poets, Lyricists and Creative Writers"
26,23-1022.00,"Arbitrators, Mediators, and Conciliators"
26,51-6051.00,"Sewers, Hand"
