zip_code,latitude,longitude,population_density,employment_density,plant_size,employment,teamwork_share,customer_share,presence_share,communication_share,affected_share,face2face_share
10953,41.400902,-74.078499,88,99,4.8000002,43,33,24,5,43,49,12
10954,41.097698,-74.010902,1293,813,11.8,10158,21,43,6,51,57,36
10956,41.147202,-73.996201,752,226,6.0999999,5834,26,32,5,46,50,23
10958,41.362701,-74.443497,56,44,7.3000002,308,16,20,18,29,45,19
10960,41.0914,-73.925201,1389,528,6.4000001,3192,27,36,5,48,53,26
10962,41.044201,-73.960899,392,662,8.1000004,1481,23,20,11,34,43,14
10963,41.4818,-74.529404,131,8,5.9000001,82,25,10,26,30,50,15
10964,41.0103,-73.925003,230,80,5.9000001,159,26,29,6,42,47,25
10965,41.062901,-74.0159,1087,579,7.5999999,3290,29,27,9,44,51,20
10968,41.039501,-73.919197,1564,247,6.4000001,301,21,40,5,51,55,35
10969,41.292599,-74.4888,44,13,6,137,20,16,17,27,42,13
10970,41.190102,-74.043602,280,92,6.4000001,1386,25,33,6,45,50,25
10973,41.375999,-74.484703,98,17,6.8000002,285,17,31,10,40,48,28
10974,41.157501,-74.200798,131,33,7.1999998,379,22,31,11,42,51,29
10975,41.248001,-74.176201,18,6,5,15,21,4,34,22,48,12
10976,41.0256,-73.922897,759,313,10.2,326,25,38,6,44,49,27
10977,41.115799,-74.047401,2054,684,6.9000001,10547,25,28,8,40,47,19
10980,41.229198,-73.996201,212,43,7.0999999,1651,22,33,8,45,52,28
10981,41.3232,-74.288597,,,2.7,8,,,,,,
10982,41.111198,-74.099899,,,7.4000001,170,,,,,,
10983,41.027802,-73.949097,1048,255,5.8000002,756,25,31,8,45,51,25
10984,41.207802,-74.015404,685,33,7.8000002,141,26,27,7,41,47,25
10986,41.2598,-73.989197,71,8,4.8000002,133,27,8,24,29,48,13
10987,41.192501,-74.215897,35,8,6.5999999,349,25,21,11,36,45,20
10988,41.301998,-74.561501,110,9,18.299999,55,8,52,0,53,54,51
10989,41.118301,-73.943001,727,223,6.8000002,1375,26,25,9,39,47,18
10990,41.265598,-74.360397,131,29,6.8000002,2983,24,35,6,46,52,27
10992,41.423698,-74.160103,335,41,6.8000002,824,24,26,14,39,51,18
10993,41.209,-73.982101,1593,490,7.8000002,792,16,39,9,45,53,33
10994,41.097301,-73.976799,448,570,13.4,5944,18,48,9,54,63,43
10996,41.394501,-73.973701,805,97,4.0999999,91,35,44,2,59,61,31
10998,41.3214,-74.552902,65,3,5,104,19,17,18,27,42,12
11001,40.723598,-73.705803,4655,1317,7.3000002,4878,24,28,9,42,50,22
11003,40.697601,-73.704903,3857,757,8.6999998,5268,22,31,8,42,49,25
11004,40.7481,-73.711403,5696,861,5.6999998,1330,26,39,7,50,56,27
11005,40.757099,-73.718201,3822,620,4.1999998,38,34,31,22,49,68,12
11010,40.701,-73.675797,3872,873,7.4000001,4490,22,34,9,45,53,28
11020,40.7742,-73.718903,1163,185,4.4000001,482,30,30,5,46,51,19
11021,40.786701,-73.726997,2928,2949,7.5999999,12454,29,31,7,45,51,19
11023,40.799301,-73.734299,2105,722,5,1438,26,34,7,48,54,25
11024,40.817101,-73.7416,877,157,5,882,31,28,9,44,52,16
11030,40.7934,-73.688797,1039,657,9.5,6699,25,39,6,51,56,29
11040,40.729401,-73.6828,3292,1774,10.2,13945,21,28,11,40,50,23
11042,40.760201,-73.695,341,11806,15.7,6240,31,26,4,45,49,16
11050,40.834999,-73.696404,1166,703,9.8999996,11369,24,25,8,38,46,17
11096,40.620499,-73.747398,2636,1926,6.8000002,2171,19,25,17,35,51,20
11101,40.744598,-73.934502,3762,10822,20.5,61494,21,17,11,30,40,13
11102,40.770599,-73.926498,16315,4275,7.1999998,4958,22,30,11,41,51,24
11103,40.762699,-73.914902,21057,5115,7,7620,23,32,9,44,52,26
11104,40.743599,-73.9216,26960,7222,6.1999998,3347,21,36,7,46,52,29
11105,40.776299,-73.911003,8680,2765,7.6999998,7769,22,26,12,39,49,23
11106,40.760799,-73.929497,17513,5551,9,9587,21,28,10,39,47,22
11109,40.745399,-73.957497,33900,7717,8.8999996,561,27,31,10,45,53,22
11120,40.744801,-73.9487,,,5.6999998,216,,,,,,
11201,40.694,-73.990303,13892,16375,14.5,42515,31,33,3,47,50,20
11202,40.6451,-73.945,,,3.5,28,,,,,,
11203,40.650501,-73.934898,13708,3025,7.5,6044,20,34,7,42,48,25
11204,40.617901,-73.985603,18986,4220,6,12821,25,30,8,42,49,20
11205,40.692402,-73.966599,16412,7099,9.3999996,12938,20,23,9,35,43,18
11206,40.701199,-73.943604,21984,6407,9.8999996,13329,19,23,8,32,40,18
11207,40.670502,-73.893997,13500,2397,11.9,12078,16,17,7,26,32,14
11208,40.676201,-73.873596,10553,1239,8.5,7240,18,28,7,36,42,22
11209,40.625099,-74.030296,12295,2867,7.3000002,12224,26,38,5,49,53,26
11210,40.628101,-73.946701,14589,2555,7.6999998,7442,25,33,6,44,50,23
11211,40.709499,-73.956299,15139,6495,9.8999996,28671,24,29,7,40,46,20
11212,40.662498,-73.914497,21214,2084,8.3000002,5927,17,45,4,49,53,36
11213,40.669998,-73.936699,22567,2707,7.0999999,5776,23,40,4,49,53,30
11214,40.601601,-73.996803,15662,3229,6.1999998,11076,23,33,7,44,50,25
11215,40.666901,-73.982803,11254,4166,8.1999998,17280,23,31,6,42,48,22
11216,40.679401,-73.9496,22419,2985,7.0999999,5728,25,37,3,45,48,24
11217,40.681599,-73.979797,18454,11019,11.3,13816,23,36,4,45,48,25
11218,40.642399,-73.9758,20334,5191,7.4000001,12929,25,29,8,39,47,18
11219,40.633598,-73.996002,24025,9397,7.3000002,21588,25,30,7,40,47,19
11220,40.641201,-74.013298,21469,6307,6.6999998,17263,19,29,9,38,46,23
11221,40.690701,-73.927399,22020,1917,6.8000002,4915,20,37,4,44,47,27
11222,40.7272,-73.949799,9356,5132,9.1000004,15776,20,20,14,32,45,17
11223,40.5979,-73.974297,14655,3654,6.8000002,13605,23,30,7,40,46,21
11224,40.576698,-73.988403,11908,1659,6.6999998,4264,22,33,8,43,50,25
11225,40.6628,-73.954597,24824,2548,6.1999998,4639,23,39,5,48,53,28
11226,40.646702,-73.957001,30415,3601,7.4000001,9053,19,40,4,46,49,29
11228,40.617401,-74.0121,10976,1802,6.0999999,4983,25,31,7,42,49,21
11229,40.601101,-73.947502,14260,3630,5.8000002,10576,25,33,7,45,51,23
11230,40.622501,-73.964996,18134,6756,7.4000001,14739,27,34,5,44,49,21
11231,40.679401,-74.001404,9051,4331,9.6000004,11732,20,23,10,33,42,18
11232,40.6521,-74.001801,8505,6138,10.9,14300,19,16,12,28,39,14
11233,40.678398,-73.921097,19207,1630,7,3502,21,38,4,44,48,27
11234,40.620499,-73.923897,4489,1203,8.8999996,13630,22,36,7,45,51,28
11235,40.5839,-73.953598,13605,5762,9.1000004,20833,20,29,4,36,40,19
11236,40.640701,-73.902802,10082,1723,8.3000002,7375,19,29,9,38,46,22
11237,40.7006,-73.917999,19663,7160,8,8774,18,25,10,34,44,20
11238,40.679001,-73.964401,17203,3654,6.9000001,7763,23,37,6,46,51,27
11239,40.6497,-73.882401,9062,3786,14.5,1542,21,47,4,52,55,37
11241,40.6451,-73.945,,,5.3000002,331,,,,,,
11242,40.6451,-73.945,,,4.6999998,438,,,,,,
11245,40.6451,-73.945,,,5.0999999,41,,,,,,
11249,40.6451,-73.945,,,8.6999998,7215,,,,,,
11252,40.6451,-73.945,,,2.5999999,13,,,,,,
11352,40.651402,-73.870796,,,3,9,,,,,,
11354,40.766701,-73.824097,9778,6122,7,23490,23,32,8,44,51,25
11355,40.753601,-73.822601,19109,5197,5.6999998,11510,24,32,6,42,48,22
11356,40.7855,-73.845001,5759,3012,7.5999999,6119,20,21,14,33,45,18
11357,40.785099,-73.809601,5395,1518,7.0999999,6463,28,28,10,42,50,18
11358,40.760601,-73.796799,7436,1348,4.9000001,6282,23,31,8,43,50,24
11360,40.780701,-73.781197,5116,1037,7.8000002,2258,25,37,6,49,55,27
11361,40.762699,-73.774498,6282,2093,6.9000001,6838,23,30,8,42,50,22
11362,40.759102,-73.732597,2734,882,7,3156,24,33,6,43,48,23
11363,40.772202,-73.745399,3106,614,5.1999998,756,26,33,8,46,54,22
11364,40.742802,-73.758797,5410,745,5.4000001,3129,24,31,8,42,50,22
11365,40.7374,-73.795097,6534,1250,7.5999999,5142,24,29,9,42,50,22
11366,40.7272,-73.794899,4773,1364,6.3000002,2508,25,38,5,48,52,27
11367,40.728001,-73.819504,6661,1174,6.4000001,3827,25,37,5,48,53,26
11368,40.7453,-73.861099,16127,2225,6.0999999,8629,19,34,8,42,50,28
11369,40.761299,-73.873901,13965,1828,7.9000001,2680,20,26,10,36,44,21
11370,40.761101,-73.891602,10772,1244,5.8000002,1796,21,27,12,38,49,23
11371,40.772099,-73.873497,0,3374,63.900002,4282,10,44,12,51,62,42
11372,40.751301,-73.883003,34888,6702,6,9979,23,42,5,51,56,31
11373,40.7351,-73.877602,25485,4699,8,11746,21,41,7,50,56,33
11374,40.727798,-73.860199,18017,6356,7.0999999,6558,24,36,5,47,51,27
11375,40.7229,-73.847298,13400,5878,7.5,13176,28,36,5,48,53,23
11377,40.744999,-73.906898,13619,2903,8.1000004,13068,21,25,11,36,46,19
11378,40.7239,-73.899696,5288,3285,13,16582,19,13,20,26,43,12
11379,40.7173,-73.879204,6481,1026,6.0999999,3766,22,28,10,40,48,22
11385,40.703602,-73.896103,10537,1945,7.6999998,14766,20,25,11,36,46,22
11411,40.694698,-73.737396,6129,535,6.6999998,736,27,38,3,47,50,23
11412,40.695801,-73.761703,8180,495,6.5999999,1781,22,36,6,43,48,25
11413,40.664501,-73.755898,4847,780,9.3999996,4265,19,20,19,31,50,14
11414,40.658798,-73.843803,4390,660,8,3256,21,41,5,50,55,34
11415,40.706902,-73.829697,13144,3542,6.1999998,2403,30,35,5,49,53,22
11416,40.6838,-73.851402,14420,4492,10,3962,18,18,7,29,35,15
11417,40.676899,-73.844803,9995,1320,6.0999999,2396,21,37,9,46,54,32
11418,40.6982,-73.834503,8572,3120,7.5999999,5485,24,27,10,40,49,21
11419,40.686798,-73.822998,16141,1485,5,3954,21,33,9,44,52,27
11420,40.6744,-73.819,8241,696,5.5,2559,21,27,10,38,47,21
11421,40.691299,-73.858498,11728,860,4.8000002,2416,21,38,8,48,55,32
11422,40.662102,-73.735298,5968,718,7.5,2248,20,31,13,41,53,24
11423,40.714199,-73.7677,8206,1091,6.5,2089,24,35,9,44,52,25
11426,40.734699,-73.723,5034,652,5.0999999,1357,25,28,8,42,49,23
11427,40.727699,-73.748901,5779,606,8.1999998,1631,19,32,4,39,43,23
11428,40.720798,-73.743301,8889,1405,7,1985,24,39,7,48,55,28
11429,40.709,-73.740097,7450,972,8,1686,22,37,8,45,52,30
11430,40.647202,-73.7827,10,1693,65,18779,12,37,14,46,59,34
11432,40.711899,-73.794403,10925,3137,9.6999998,11698,24,39,4,46,50,27
11433,40.696899,-73.787697,8132,977,7,2035,18,28,15,36,51,22
11434,40.677502,-73.775803,7049,1766,9.3999996,8889,18,23,17,33,49,17
11435,40.7029,-73.811096,13686,2312,7,6183,22,32,9,42,50,24
11436,40.6763,-73.7966,8796,610,6.5999999,662,19,31,6,40,45,26
11439,40.722,-73.790802,,,10.9,283,,,,,,
11501,40.746899,-73.639801,3608,2585,8.3999996,9503,28,27,7,43,50,19
11507,40.770302,-73.651398,2648,973,7.1999998,1822,23,32,11,44,53,26
11509,40.588699,-73.725502,1216,299,7.5999999,380,21,36,6,46,52,32
11510,40.6548,-73.609703,3005,482,7,4678,21,34,7,44,50,27
11514,40.751202,-73.6119,2011,2478,11.3,4069,22,42,4,52,56,35
11516,40.6236,-73.726402,3340,1792,5.9000001,2843,25,36,6,50,55,27
11518,40.6404,-73.667397,2968,494,5.6999998,1328,26,29,8,42,49,19
11520,40.653599,-73.586601,3285,1046,7.6999998,9110,20,24,11,34,44,19
11530,40.724499,-73.648697,1483,2334,14.3,28308,29,37,4,52,56,28
11542,40.865002,-73.627701,1602,554,7.3000002,5960,23,32,9,43,51,25
11545,40.828098,-73.607597,406,206,7.4000001,2776,30,33,4,45,49,17
11547,40.8307,-73.638702,704,216,4.5999999,114,25,16,13,33,44,16
11548,40.8125,-73.626099,1173,2373,10.7,1697,21,44,5,54,58,35
11549,40.717201,-73.602699,15593,491,7,28,40,35,1,45,46,6
11550,40.704899,-73.617599,5115,1418,8.8999996,10104,21,35,7,43,50,26
11552,40.692902,-73.6539,2670,647,6.6999998,3872,22,32,7,43,50,26
11553,40.702,-73.592003,2871,1217,9.1999998,3971,24,31,4,44,47,23
11554,40.714901,-73.556099,2356,734,7.4000001,6506,25,37,6,49,54,27
11555,40.700401,-73.592903,,,4.5,36,,,,,,
11556,40.754799,-73.601799,109,25868,9.8999996,1226,35,28,6,50,55,16
11557,40.6404,-73.695702,1494,826,7.4000001,2562,24,40,5,51,56,31
11558,40.604,-73.655403,2158,890,7.5,2015,20,33,12,43,54,28
11559,40.613998,-73.733002,756,563,8.1000004,3103,24,35,10,45,54,25
11560,40.881699,-73.592697,333,121,5.1999998,1439,28,31,7,46,52,22
11561,40.5877,-73.6595,3691,703,6.9000001,5347,25,36,5,46,51,26
11563,40.657101,-73.674103,3651,1707,10.3,8379,23,26,13,39,50,21
11565,40.674999,-73.673103,3006,320,5.1999998,678,29,29,7,43,49,17
11566,40.668499,-73.553596,2501,571,6.4000001,5945,23,35,6,46,52,27
11568,40.7882,-73.587502,197,69,7.8000002,545,30,37,4,51,55,25
11569,40.5905,-73.580803,1383,282,13.9,236,14,40,6,48,53,40
11570,40.6637,-73.638,2797,2024,8.5,8226,26,36,5,49,54,26
11571,40.658699,-73.641197,,,18.299999,55,,,,,,
11572,40.6362,-73.637497,2472,849,7.5,7579,20,32,10,42,51,26
11575,40.680199,-73.5867,3528,350,5.8000002,1023,18,29,8,37,44,25
11576,40.798401,-73.647697,1050,589,7.5,3002,24,35,6,47,52,26
11577,40.7845,-73.640297,1564,618,6.5999999,2957,27,33,5,47,52,24
11579,40.846001,-73.6436,1739,418,5.6999998,848,27,26,9,42,49,20
11580,40.674198,-73.705704,3964,1099,7.9000001,7306,23,28,11,41,50,21
11581,40.652302,-73.7118,2988,2217,11.1,6966,19,40,9,48,57,34
11582,40.664299,-73.708504,,,4.5999999,32,,,,,,
11590,40.755699,-73.572304,2647,1580,12.5,19610,22,36,8,47,54,29
11596,40.759201,-73.644897,3038,886,6.8000002,2190,26,34,6,47,52,25
11598,40.632599,-73.714104,2584,637,5.1999998,1880,29,32,6,46,52,22
11691,40.600601,-73.758003,8180,1550,12.8,5615,25,39,3,44,48,25
11692,40.5923,-73.793297,7168,703,15.2,1171,24,38,5,43,47,25
11693,40.607601,-73.819801,4614,580,6.5,685,20,39,8,49,56,34
11694,40.576599,-73.842796,5770,805,7.1999998,1989,24,41,5,50,55,31
11697,40.559399,-73.9067,709,86,5.3000002,175,25,27,10,43,51,25
11701,40.6842,-73.417099,2194,1241,10,7057,23,24,14,36,48,19
11702,40.695702,-73.325699,613,278,8.3000002,3880,23,36,5,48,52,29
11703,40.732101,-73.323601,2031,354,8.1000004,2260,20,43,6,50,56,35
11704,40.713501,-73.354599,1927,637,10.7,11563,19,20,15,31,45,17
11705,40.7444,-73.054199,873,364,6.3000002,1319,25,29,8,41,48,22
11706,40.705101,-73.242996,1417,586,11.9,17964,20,31,11,41,51,26
11709,40.907398,-73.560097,1704,373,5.6999998,656,24,28,11,41,50,25
11710,40.672901,-73.536499,2726,804,7.3000002,7349,23,33,8,44,51,26
11713,40.7733,-72.946899,795,286,8.3999996,1736,21,28,12,39,50,24
11714,40.740002,-73.485703,2023,1284,9.1999998,5945,24,27,13,40,52,20
11715,40.750099,-73.035202,1085,187,5.4000001,447,22,28,15,41,53,25
11716,40.767799,-73.116302,473,851,12.8,13169,21,13,10,28,37,12
11717,40.780899,-73.250298,2147,582,9.1999998,7255,19,23,12,34,45,19
11718,40.728001,-73.264603,1267,350,7.3000002,503,23,28,12,42,52,26
11719,40.784302,-72.892097,231,91,7.3000002,559,26,28,10,39,47,22
11720,40.870499,-73.082199,1383,341,8,4191,21,38,9,47,55,31
11721,40.892899,-73.375397,976,165,4.5,570,27,28,5,44,48,21
11722,40.786598,-73.196098,1863,314,7.3000002,3783,23,31,8,42,49,23
11724,40.8601,-73.442299,322,83,6.0999999,512,32,30,5,48,53,21
11725,40.842999,-73.2799,1154,778,10.3,11276,21,40,6,50,56,33
11726,40.677799,-73.396301,2985,900,8,3806,18,24,12,35,46,22
11727,40.884998,-73.006897,1232,188,7.1999998,2878,23,37,6,45,51,27
11729,40.759102,-73.325699,1727,1074,11.5,15414,20,19,12,31,42,17
11730,40.728199,-73.180496,746,233,8.8000002,3183,20,42,5,51,56,37
11731,40.856998,-73.314598,1391,369,7.3000002,5969,22,32,8,42,49,24
11732,40.847198,-73.534897,867,220,5.8000002,536,27,33,6,47,53,24
11733,40.9426,-73.111603,618,280,7.1999998,3809,25,29,8,42,49,22
11735,40.731499,-73.432701,1185,1498,16,31216,22,19,14,33,45,16
11738,40.836601,-73.041298,1277,261,6.5999999,2237,20,33,12,44,54,29
11739,40.729698,-73.160698,569,476,9.5,248,33,27,6,49,54,22
11740,40.862099,-73.364601,985,227,5.5999999,1282,26,33,6,45,50,23
11741,40.796398,-73.0718,1427,433,8.8999996,6505,23,23,10,37,46,19
11742,40.810501,-73.041603,1023,459,8.8999996,2563,23,22,16,34,48,17
11743,40.867599,-73.410202,643,282,7.5999999,13176,24,33,6,45,51,26
11746,40.814301,-73.363403,1085,332,8.1999998,14580,23,33,9,44,53,27
11747,40.794601,-73.403,581,1742,24.299999,45157,30,24,12,43,54,14
11749,40.806702,-73.170898,590,2296,11.7,4179,28,22,10,40,49,16
11751,40.734798,-73.222099,1445,358,8.3000002,2592,21,31,11,42,51,27
11752,40.754799,-73.182701,991,145,6,982,22,32,10,42,52,25
11753,40.788101,-73.533096,1197,1338,9.8999996,9029,32,28,4,47,51,17
11754,40.886101,-73.243797,998,193,6.1999998,2154,22,31,11,42,52,25
11755,40.856701,-73.116798,1476,866,12.7,4932,18,57,4,63,67,51
11756,40.725399,-73.516602,2993,675,8.3999996,6102,23,40,6,48,54,30
11757,40.6884,-73.374496,2596,635,7.9000001,8417,20,27,13,37,49,22
11758,40.668201,-73.458801,1889,472,8.6999998,10809,21,40,8,49,56,34
11762,40.680698,-73.444397,2798,507,7,2804,23,38,5,48,53,29
11763,40.817402,-72.985199,795,295,10.6,7291,20,22,11,33,43,18
11764,40.9436,-72.991302,555,126,7.0999999,2380,22,36,7,45,51,28
11765,40.8857,-73.552597,116,26,5.6999998,51,37,31,7,44,49,9
11766,40.927101,-73.012703,791,144,6.5999999,2057,23,33,8,43,50,27
11767,40.846199,-73.148201,1344,415,7.1999998,2270,27,31,8,43,50,22
11768,40.905102,-73.330902,559,166,6.5999999,4287,25,34,6,46,51,26
11769,40.738201,-73.1297,831,320,7.4000001,1608,21,40,6,48,54,33
11770,40.644299,-73.161301,121,245,3.5999999,219,19,34,9,45,53,34
11771,40.866001,-73.527199,361,154,7.5,2980,21,22,28,33,61,15
11772,40.760899,-72.987099,1069,391,8.8000002,10267,21,36,9,46,54,29
11776,40.913601,-73.046402,1356,357,8.6000004,4908,23,37,7,47,53,29
11777,40.945702,-73.061096,794,618,7.5,2806,26,30,9,43,51,23
11778,40.9492,-72.935699,717,172,6.9000001,2140,21,40,8,50,57,34
11779,40.8083,-73.130501,1182,659,12.7,18013,22,17,12,31,41,14
11780,40.881302,-73.159103,521,216,9.3000002,4513,22,36,13,45,56,27
11782,40.745899,-73.085899,1101,320,8.1000004,3960,23,35,9,44,52,27
11783,40.679501,-73.490997,2319,480,6.1999998,2934,23,35,9,45,53,27
11784,40.8699,-73.0448,1740,269,6.1999998,2647,22,36,10,47,56,30
11786,40.948502,-72.8927,423,54,5.3000002,542,25,26,13,39,51,21
11787,40.854198,-73.213799,919,455,7.8000002,9443,25,32,7,45,51,24
11788,40.823101,-73.195801,757,1884,19.700001,27728,26,18,7,35,42,13
11789,40.956699,-72.974197,1791,86,4.3000002,307,23,32,9,44,51,29
11790,40.906799,-73.127701,998,294,9.1000004,2924,24,34,4,44,48,25
11791,40.814602,-73.502403,746,676,9.8000002,10853,27,28,8,43,50,20
11792,40.952,-72.834801,334,83,6.8000002,1346,24,33,7,45,51,26
11793,40.685001,-73.5103,1315,305,7.1999998,5287,22,31,12,42,53,24
11794,40.925701,-73.1409,4425,3023,16.799999,973,13,50,0,54,55,47
11795,40.7117,-73.300697,1768,440,7,3341,22,33,10,43,52,25
11796,40.731998,-73.099998,1070,201,5.1999998,327,28,28,8,42,49,20
11797,40.815399,-73.471603,679,1194,16.5,10039,30,27,4,45,49,18
11798,40.7523,-73.376099,1243,177,6.9000001,1050,18,25,14,34,46,20
11801,40.762299,-73.523003,2302,1663,10.6,19594,22,29,10,40,49,23
11802,40.768398,-73.525101,,,8,24,,,,,,
11803,40.778099,-73.481598,1794,1611,12.8,16896,21,20,7,33,39,16
11804,40.764999,-73.457497,671,207,5.8000002,493,23,29,7,39,45,21
11901,40.926201,-72.652,190,124,10.9,11557,20,48,7,55,61,41
11930,40.989498,-72.095901,56,41,7.0999999,823,22,36,9,47,54,33
11931,40.9445,-72.626999,129,702,7.6999998,324,26,32,7,42,48,23
11932,40.933899,-72.307701,62,122,7.8000002,1793,25,35,6,47,53,29
11933,40.929699,-72.742302,95,48,8,1178,22,22,17,34,49,19
11934,40.799702,-72.796997,602,252,6.8000002,1941,23,26,8,39,46,21
11935,41.013901,-72.480301,125,42,6.5,823,20,24,13,35,46,21
11937,40.993,-72.179001,139,70,6.4000001,5548,24,32,8,45,52,27
11939,41.1264,-72.341904,160,20,18.299999,73,8,52,0,53,54,51
11940,40.808998,-72.753799,365,93,6.5,916,25,28,11,39,48,22
11941,40.8297,-72.728302,312,113,5.8000002,336,24,31,9,40,48,24
11942,40.8428,-72.581299,204,37,5.1999998,571,23,24,12,39,48,24
11944,41.103901,-72.367401,408,193,6.4000001,1151,22,39,6,48,53,32
11946,40.872601,-72.520203,403,126,6.4000001,3543,21,31,12,43,52,28
11947,40.949501,-72.581497,247,182,7.8000002,306,19,39,6,47,52,37
11948,40.9674,-72.554001,160,38,3.8,45,35,18,11,42,50,15
11949,40.842098,-72.800201,163,21,5.9000001,1422,23,30,10,41,50,26
11950,40.8064,-72.856598,1523,119,5.5,1022,19,36,10,44,53,32
11951,40.765701,-72.853699,788,55,5.9000001,660,17,31,15,40,53,29
11952,40.994301,-72.536301,189,67,7,1368,21,29,11,41,51,26
11953,40.878201,-72.952499,510,114,7.6999998,1622,23,32,8,40,47,24
11954,41.045898,-71.944,69,42,5.8000002,1649,22,34,8,45,51,30
11955,40.809502,-72.822899,444,111,7.5,398,21,32,7,40,46,27
11956,40.991501,-72.475899,106,30,18.299999,55,8,52,0,53,54,51
11957,41.1437,-72.287903,44,8,5,55,34,12,15,38,49,12
11958,41.0392,-72.466599,85,50,14,335,17,22,11,32,41,21
11959,40.822601,-72.601196,94,106,5.5,510,26,15,21,32,48,16
11960,40.808601,-72.706398,222,36,4.5,104,38,17,6,44,49,13
11961,40.901798,-72.8881,387,41,6.0999999,757,27,32,9,44,52,24
11962,40.9305,-72.270699,35,20,5.5999999,140,26,30,7,46,53,26
11963,40.981998,-72.306702,190,85,6.3000002,2338,23,33,6,44,50,28
11964,41.063999,-72.336601,77,20,5.4000001,339,23,30,11,42,51,28
11965,41.084,-72.355904,73,46,5.9000001,235,24,37,7,50,56,32
11967,40.801498,-72.867599,907,224,7.5,3242,20,40,8,49,57,34
11968,40.904301,-72.410301,168,124,7.6999998,6659,22,30,11,42,51,26
11969,40.8843,-72.389503,,,8,88,,,,,,
11971,41.0555,-72.429001,203,54,6.9000001,1201,21,37,10,46,55,31
11972,40.8195,-72.705399,211,96,9.8999996,514,22,11,39,26,62,13
11975,40.939602,-72.2425,55,98,7.0999999,473,23,28,12,42,53,28
11976,40.920898,-72.349098,49,35,7.4000001,908,26,29,8,43,50,25
11977,40.818001,-72.669899,166,61,6.5999999,589,25,27,11,39,48,22
11978,40.829498,-72.647301,100,76,6.5,1837,24,35,8,47,54,28
11980,40.837002,-72.917397,147,116,11.5,1822,21,13,20,27,46,10
12008,42.8573,-73.9002,231,35,2.7,8,46,21,1,54,55,13
12009,42.706299,-74.019302,53,13,6.3000002,856,21,27,12,37,48,21
12010,42.938702,-74.188202,85,37,9.3000002,5771,20,32,9,41,49,26
12015,42.273602,-73.815201,87,14,5.9000001,188,22,36,9,47,54,32
12018,42.636501,-73.5504,69,7,6,402,23,20,17,35,50,18
12019,42.919201,-73.855202,193,29,6.3000002,1209,25,30,8,42,50,23
12020,43.005001,-73.848602,160,59,10.2,6970,24,30,9,42,50,23
12022,42.691898,-73.370201,11,2,7.8000002,39,21,4,34,22,48,12
12023,42.610802,-74.146599,15,1,2.7,8,32,6,7,33,39,12
12025,43.072701,-74.168404,59,5,7.3000002,438,25,36,6,46,51,26
12027,42.932899,-73.896004,209,51,6.5,475,28,21,8,39,45,17
12029,42.4132,-73.415901,21,6,6.9000001,104,22,24,22,36,54,22
12032,43.1922,-74.516899,4,0,6.5,39,8,52,0,53,54,51
12033,42.537601,-73.7071,112,31,9.5,1400,23,26,14,38,50,22
12037,42.349602,-73.587303,50,15,5.9000001,662,24,30,10,44,53,24
12043,42.683998,-74.493896,53,22,8.3999996,1600,22,40,6,49,55,30
12047,42.775398,-73.712402,860,193,7.9000001,2353,24,30,12,41,52,23
12051,42.350101,-73.819901,128,23,6.9000001,194,21,28,5,38,43,23
12052,42.766701,-73.471901,20,1,4.6999998,28,21,4,34,22,48,12
12053,42.748001,-74.186798,29,4,5.9000001,208,26,18,14,33,43,18
